gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_boxcox,tenure_cbrt,TotalServices,HasPremiumSupport,AvgMonthlySpend,Churn
1,0,1,0,1,0,-1.4960059,0,1,0,1,0,0,1,-0.677071,0.012222058,0,0,-0.49189603,0
1,0,1,0,0,0,-0.3377334,0,0,1,0,0,1,0,-0.26651993,-0.29102904,4,1,-0.239872,0
0,0,0,1,0,1,-1.1619847,0,0,0,0,0,0,1,-0.38072678,0.08773716,1,0,-0.31642172,0
1,0,0,0,1,1,0.1624675,1,0,0,0,0,1,0,-1.5486226,-1.8123131,0,0,0.1590023,1
1,1,1,0,1,0,1.2326648,1,0,0,0,0,1,0,0.9429386,0.53063697,3,0,1.3637513,1
1,0,0,0,1,1,1.2725478,1,0,0,0,0,1,0,1.2200271,0.8332507,4,0,1.512342,0
0,0,0,0,1,1,0.58290213,1,0,0,0,0,1,0,-1.4895442,-1.8123131,2,0,0.1563905,1
1,0,0,0,1,0,-1.4777261,0,1,0,0,0,0,1,-1.9117417,-1.8123131,0,0,0.17207,0
0,0,0,0,0,0,-0.98583424,0,0,0,1,0,0,1,-0.3940676,-0.10935716,2,0,-0.326118,0
0,0,1,0,1,1,1.3606231,1,0,1,0,0,0,0,1.4802178,1.1518178,4,0,1.3424724,0
0,0,1,1,1,0,-0.2828941,0,0,0,0,0,0,0,0.4605351,0.6375206,2,0,0.46455213,0
1,0,1,1,0,0,-0.14662674,0,0,1,0,0,1,0,0.95548564,1.2096542,5,1,0.5775842,0
1,0,0,0,1,0,0.4815325,1,0,0,0,0,1,0,-0.99029386,-1.3841357,1,0,0.38052037,1
1,0,1,1,1,1,-0.16490652,0,0,0,1,0,0,0,0.7820873,0.9236315,3,0,0.6633482,0
0,0,0,0,1,1,0.6593448,1,0,0,0,0,1,0,-0.14455451,-0.50397736,1,0,-0.15435013,1
0,0,1,1,1,1,0.9518211,1,0,0,0,0,0,0,1.2338618,0.96721345,3,0,1.2780497,1
0,0,1,1,1,1,0.9784098,1,0,0,0,0,1,0,0.966781,0.58492744,2,0,1.3577449,1
1,1,1,0,0,0,-1.3198555,0,0,0,0,0,1,0,-1.8582244,-1.8123131,0,0,0.1704291,1
0,0,1,1,1,0,1.1595457,1,0,0,1,0,0,1,1.0677589,0.68854326,4,1,1.439088,0
0,0,1,1,1,1,-0.46901536,0,0,0,1,0,0,0,0.71600544,1.0719517,1,0,0.46879745,0
1,0,0,0,1,1,-0.12834698,0,0,0,0,0,1,0,-0.46534804,-0.6272796,3,1,-0.49401784,0
1,0,1,1,1,1,-0.16989191,0,0,0,0,0,0,0,-0.3168418,-0.3927553,2,1,-0.2890672,0
1,0,1,0,0,1,-0.002050407,0,0,0,1,0,1,0,1.0929164,1.2472993,6,1,0.6743634,0
0,0,0,0,0,1,-1.3181937,0,0,0,0,1,0,0,-0.4435236,0.19406347,0,0,-0.3556297,1
1,0,0,1,1,0,-0.52551645,0,0,0,0,0,1,0,-1.6651999,-1.8123131,1,0,0.16372469,1
0,0,1,1,1,0,-0.3294244,0,0,0,0,0,1,0,-0.84621245,-1.021193,1,0,8.7927,0
1,0,0,0,1,0,-0.64682764,0,0,0,0,0,1,0,-1.6893743,-1.8123131,0,0,0.16463692,1
1,0,1,1,1,1,0.8836874,1,0,1,0,0,1,0,1.29646,1.0719517,2,0,1.1902406,0
1,0,0,0,1,1,0.7008897,1,0,0,0,0,1,0,-1.2075682,-1.5606626,2,0,0.2502723,1
0,0,1,1,1,0,-1.3181937,0,1,0,1,0,0,1,-0.7446573,-0.24314304,0,0,-0.53276104,0
0,0,1,0,0,0,-1.0223938,0,0,0,0,0,0,0,0.075784884,0.6114279,2,0,0.06408258,0
0,0,0,0,0,0,-0.62688607,0,0,1,0,0,0,1,-0.4608654,-0.3927553,4,1,-0.39307702,0
1,0,0,1,1,0,1.0116458,1,0,0,0,0,1,0,-0.26970643,-0.6946121,2,0,-0.35555843,1
1,0,1,1,1,0,-1.471079,0,1,0,1,0,0,1,-0.10559101,0.9014506,0,0,-0.057838757,0
1,0,0,1,1,1,1.1911198,1,0,1,0,0,0,0,1.1608405,0.76237464,3,0,1.519375,1
1,0,1,1,1,1,-0.31446823,0,0,0,0,0,0,1,-0.89364195,-1.021193,2,0,9.098755,1
1,0,1,1,1,0,-1.4760643,0,1,0,1,1,0,0,0.05155495,1.2096542,0,0,0.019099722,0
1,1,0,0,1,1,0.3352944,1,0,0,0,0,0,1,-1.2366325,-1.5606626,0,0,0.25332913,1
1,1,1,0,0,0,-0.9525983,0,0,1,0,0,0,0,0.41679862,1.0719517,2,0,0.23169929,0
0,0,0,0,1,1,0.034509126,0,0,0,0,0,0,0,0.1605376,0.05048319,3,0,0.17411953,0
0,1,0,0,1,0,-1.4760643,0,1,1,0,0,0,0,-0.82497406,-0.24314304,0,0,-0.56994617,0
1,1,1,0,1,1,1.3639467,1,0,0,0,0,1,0,0.65013486,0.15947245,4,0,0.9121,0
0,1,0,0,1,1,1.0631615,1,0,1,0,0,0,1,1.1886042,0.8562688,4,0,1.4021858,0
1,0,0,0,1,1,1.2492827,1,0,1,0,0,0,0,0.8272371,0.38648883,4,0,1.216747,1
1,0,0,0,0,0,-1.3414588,0,0,0,0,0,0,1,-1.8650929,-1.8123131,0,0,0.17064463,0
1,0,1,0,1,0,1.6913208,1,0,1,0,1,0,0,1.6585135,1.2096542,6,1,1.5348134,1
1,0,0,0,1,1,0.5014741,1,0,0,0,0,1,0,-1.247536,-1.5606626,2,1,0.25445315,1
0,0,1,0,1,1,0.2754697,0,0,0,0,0,1,0,0.28381392,0.08773716,4,0,0.32796425,0
0,0,0,0,1,0,-0.013682986,0,0,1,0,0,1,0,0.32208312,0.3560352,3,0,0.36359012,0
0,0,0,1,1,0,-1.471079,0,1,0,1,0,0,1,-0.7843601,-0.19699931,0,0,-0.5477763,0
1,0,0,0,1,1,0.37351573,1,0,0,0,0,0,1,-0.13468687,-0.3927553,0,0,-0.13413718,1
0,0,1,1,1,0,-0.332748,0,0,1,0,1,0,0,0.7733085,1.0514597,2,0,0.539628,0
0,1,0,0,1,1,1.329049,1,0,0,0,0,0,0,0.9987992,0.58492744,4,0,1.4290317,1
0,0,0,0,1,1,0.3286472,0,0,0,0,0,1,0,-0.45179245,-0.7665971,4,0,-0.6615437,1
1,0,0,0,1,1,-0.4523974,0,0,0,0,0,1,0,-0.04787021,0.012222058,1,0,-0.046742417,0
1,1,1,0,0,1,-0.75816804,0,0,0,1,0,1,0,0.6403196,1.171285,3,0,0.3441208,0
1,0,1,1,1,0,-0.3460424,0,0,0,0,0,0,1,0.1451783,0.2609297,2,1,0.15351844,0
0,0,0,0,1,1,-0.2828941,0,0,0,0,0,1,0,-1.6205555,-1.8123131,1,0,0.16198094,1
1,0,1,0,1,1,1.3739175,1,0,0,0,0,1,0,0.39856482,-0.10935716,4,1,0.49032646,1
0,0,1,0,1,1,1.0382345,1,0,1,0,0,1,0,1.3592911,1.0719517,3,0,1.2964805,0
0,1,0,0,1,1,0.4981505,1,0,0,0,0,0,0,-1.228487,-1.5606626,1,0,0.25248137,1
0,0,1,1,0,1,-0.11006721,0,0,0,1,0,0,0,0.8597132,1.030746,5,1,0.65031797,0
0,0,0,0,1,0,0.12923156,1,0,0,0,0,1,0,-1.5536206,-1.8123131,0,0,0.15921625,1
1,0,0,0,1,0,-1.4993294,0,1,1,0,0,0,1,-0.7672344,-0.24314304,0,0,-0.5435173,0
0,0,1,1,1,0,-1.5209329,0,1,1,0,1,0,0,-1.3966999,-1.021193,0,0,11.58968,0
0,0,0,0,1,1,1.1711782,1,0,0,0,0,1,0,0.7442271,0.3249784,3,0,1.0681536,0
1,0,0,0,1,0,-1.479388,0,1,0,0,0,0,0,-0.88856995,-0.34083176,0,0,-0.6130283,1
0,0,1,0,1,1,1.1279715,1,0,0,0,0,1,0,1.2786323,0.9236315,4,1,1.4495542,0
1,0,0,1,1,0,-1.4943441,0,1,1,0,0,0,1,-0.69828737,-0.027117206,0,0,-0.5025735,0
1,0,0,0,1,1,0.30039665,1,0,0,0,0,1,0,-0.4511226,-0.7665971,1,0,-0.6607677,0
0,1,1,0,1,1,1.1778255,1,0,0,0,0,1,0,0.0046581374,-0.44704098,3,0,0.00512705,1
1,0,1,1,1,1,0.33695617,1,0,0,0,0,0,0,-0.14960673,-0.3927553,0,0,-0.14791492,1
1,0,0,0,1,0,-1.4860351,0,1,0,0,1,0,0,-1.4344596,-1.1249284,0,0,1.7984772,0
1,0,1,0,1,1,1.3772411,1,0,0,0,0,1,0,1.4058487,1.030746,4,0,1.4696115,0
1,0,1,1,1,1,1.7212331,1,0,0,1,1,0,0,1.6851001,1.2096542,6,1,1.5858928,0
1,0,0,0,1,1,1.1612074,1,0,0,0,0,1,0,0.10643766,-0.3927553,3,0,0.11955163,0
1,0,1,1,1,0,-1.4976677,0,1,0,1,0,0,1,-1.313054,-0.8441327,0,0,-1.8343638,0
0,0,1,1,1,0,-1.5043149,0,1,0,1,0,0,1,-1.2211196,-0.8441327,0,0,-1.7693646,0
0,0,0,0,0,1,-1.183588,0,0,0,0,0,0,1,-1.3803064,-1.243603,1,0,0.8106843,0
0,0,0,0,1,0,-0.32443902,0,0,1,0,0,0,1,0.25241482,0.3560352,2,0,0.27473086,0
1,0,1,0,1,1,0.86540765,0,0,0,1,1,0,0,1.3933047,1.171285,6,1,1.1615884,0
0,0,1,1,0,0,-0.4573828,0,0,1,0,0,0,0,0.4040153,0.66322094,4,1,0.38539675,0
0,1,0,0,1,1,0.84214246,1,0,0,0,0,1,0,-0.35616183,-0.7665971,2,0,-0.5453038,0
0,0,0,0,1,1,-0.18983346,0,0,0,0,0,0,1,-0.060681857,-0.067613915,2,0,-0.0588956,0
0,0,0,0,1,0,-1.4777261,0,1,0,0,0,0,1,-1.7182893,-1.5606626,0,0,0.2929498,0
1,0,1,0,1,0,0.2721461,0,0,0,1,0,0,0,1.2004018,1.2096542,4,1,0.8380561,0
0,0,0,1,1,0,0.29208767,0,0,1,0,1,0,0,-0.4610009,-0.6946121,4,1,-0.55552775,0
1,0,0,0,1,0,0.649374,0,0,0,1,1,0,0,1.3390762,1.2472993,5,1,0.9574983,0
0,0,1,1,1,0,0.4399876,0,0,1,0,1,0,0,0.8783124,0.76237464,4,0,0.97486734,0
0,1,0,0,1,0,0.24389555,0,0,1,0,0,0,1,0.8938539,0.8789992,3,0,0.8602762,0
0,0,0,0,1,1,1.3955209,1,0,0,1,1,0,0,1.5549154,1.2285651,5,0,1.3084135,0
0,0,0,0,1,1,-1.5126239,0,1,1,0,0,0,1,-0.76550364,-0.067613915,0,0,-0.53506577,0
0,0,1,1,1,0,-1.4694172,0,1,0,1,1,0,0,-0.17348266,0.78631365,0,0,-0.107166976,0
0,0,1,1,1,0,-1.4876969,0,1,1,0,0,0,1,-0.35524297,0.6114279,0,0,-0.24336813,0
0,0,1,1,1,1,-1.3331498,0,1,0,1,1,0,0,-0.109645806,0.66322094,0,0,-0.08039518,0
1,1,0,0,1,1,1.2875041,1,0,0,0,0,0,0,1.4354943,1.0922282,4,0,1.3902471,0
0,0,1,1,1,0,-1.3597386,0,1,0,1,0,0,1,-0.5244673,-0.027117206,0,0,-0.40813756,0
0,0,1,0,1,0,-1.2949284,0,1,0,1,1,0,0,0.26364678,1.171285,0,0,0.115719356,0
0,0,0,0,1,1,0.20235063,1,0,0,0,0,1,0,-1.5426942,-1.8123131,0,0,0.15874712,1
1,0,0,0,1,1,0.16745289,1,0,0,0,1,0,0,-1.2992918,-1.5606626,0,0,0.2596247,1
1,0,0,0,1,0,-0.1765391,0,0,1,0,1,0,0,0.0766207,0.08773716,2,0,0.07957874,0
1,0,1,0,0,1,-0.3393952,0,0,0,0,0,0,0,0.6441486,0.9014506,4,1,0.5219908,1
1,0,0,0,1,1,-1.4860351,0,1,0,0,0,1,0,-0.9345223,-0.44704098,0,0,-0.6667977,0
1,0,1,0,1,1,0.59121114,0,0,0,1,0,1,0,1.3090509,1.2285651,5,1,0.94685185,0
1,0,0,0,1,0,0.5480044,0,0,1,0,0,1,0,1.2592909,1.0922282,5,1,1.0955001,0
0,0,0,0,1,1,0.19902703,0,0,0,0,1,0,0,-0.7163071,-0.92843103,3,0,-2.5609844,1
0,0,0,0,1,1,0.3170146,0,0,0,1,1,0,0,0.96205866,0.9455499,5,1,0.8762836,0
0,0,1,0,1,0,0.9750862,1,0,0,0,0,1,0,-0.08295055,-0.50397736,3,0,-0.091288954,1
0,0,1,1,0,0,-1.1653084,0,0,0,0,1,0,0,-1.4498513,-1.3841357,1,0,0.46337825,1
1,1,1,0,1,0,1.4935669,1,0,0,1,1,0,0,1.6481894,1.2472993,5,1,1.4275025,0
0,0,1,1,1,1,1.0498672,1,0,0,0,1,0,0,0.90116435,0.53063697,3,0,1.2723597,0
1,0,1,0,1,1,0.06109788,0,0,0,0,1,0,0,-0.2347656,-0.44704098,2,0,-0.22977144,0
1,0,1,1,1,1,-0.6734164,0,0,0,0,0,1,0,-1.4565941,-1.5606626,0,0,0.27379557,0
1,1,0,0,1,0,1.53345,1,0,1,0,1,0,0,1.5779996,1.1321559,5,1,1.5687412,1
0,0,1,0,1,1,1.337358,1,0,0,0,0,1,0,0.92844784,0.47450525,4,1,1.3828394,1
1,0,0,1,0,1,-1.3115464,0,0,0,0,0,1,0,-1.8556168,-1.8123131,0,0,0.17034689,1
1,0,0,0,1,1,-0.31945363,0,0,1,0,1,0,0,-0.09644686,-0.067613915,2,0,-0.09197028,1
1,0,0,0,1,1,-1.4843733,0,1,0,0,0,0,1,-1.9141833,-1.8123131,0,0,0.17214277,1
1,0,0,0,1,1,0.5097831,1,0,0,0,0,0,1,-0.7843601,-1.1249284,1,0,1.2833916,0
1,0,1,1,1,0,0.14252593,0,0,1,0,0,0,0,0.28337672,0.19406347,3,0,0.32522824,0
1,0,1,1,1,1,0.17077649,1,0,0,0,0,0,1,-1.5473813,-1.8123131,0,0,0.15894899,1
0,0,0,0,1,0,-1.4744025,0,1,0,0,0,0,1,-1.5821103,-1.3841357,0,0,0.4809741,0
1,0,1,1,1,0,-1.4976677,0,1,0,1,1,0,0,-0.033414178,1.2285651,0,0,-0.011512937,0
1,0,0,1,1,1,-0.48729512,0,0,0,0,0,1,0,-0.67600775,-0.7665971,1,0,-0.8941994,0
1,0,0,0,1,1,1.2177086,1,0,0,0,0,1,0,1.0451727,0.6114279,3,0,1.5008316,1
0,0,0,0,1,1,0.6211235,0,0,1,0,1,0,0,0.8943034,0.7381076,5,0,1.0310303,0
1,0,0,0,1,1,0.7274785,1,0,0,0,1,0,0,0.38298705,0.08773716,2,0,0.46634403,0
0,0,0,0,1,0,-1.4827116,0,1,0,0,0,0,0,-1.0466992,-0.7665971,0,0,-1.1809162,0
1,0,0,0,1,1,0.5330482,1,0,0,0,0,1,0,-1.4961836,-1.8123131,1,0,0.15669179,1
0,0,1,1,1,0,-1.5076385,0,1,0,1,1,0,0,-0.24979454,0.68854326,0,0,-0.16664183,0
1,0,0,0,1,0,-0.09012565,0,0,0,0,0,0,0,-1.3518181,-1.5606626,1,0,0.26460654,1
1,1,0,0,1,1,0.3884719,1,0,0,0,0,1,0,-1.5159665,-1.8123131,0,0,0.15757771,1
1,0,1,1,0,1,-0.15659752,0,0,0,1,0,0,0,0.8836731,1.0922282,5,1,0.61649126,0
0,1,0,0,1,1,0.8820256,1,0,0,0,0,1,0,-0.15776615,-0.5639137,2,0,-0.1778418,1
1,1,1,0,1,1,1.0299256,1,0,0,0,0,1,0,-0.57672113,-1.021193,3,0,6.7491455,1
0,0,1,0,1,0,-1.4760643,0,1,1,0,0,0,1,-0.05287103,0.9886294,0,0,-0.026190476,0
0,0,0,0,1,1,0.97342443,1,0,1,0,0,0,1,-0.51689625,-0.92843103,3,0,-2.021116,0
0,1,1,0,1,1,0.64272684,0,0,0,1,1,0,0,1.3628331,1.2472993,5,0,0.9886939,0
1,1,0,0,1,1,0.46491456,1,0,0,0,0,1,0,-0.08137679,-0.34083176,1,0,-0.081375636,0
1,0,1,0,1,0,-0.30615926,0,0,0,0,1,0,0,0.023775982,0.05048319,1,0,0.02405779,0
0,0,1,0,1,0,-0.07018408,0,0,0,0,0,1,0,0.40789524,0.3560352,3,0,0.48190072,1
0,0,0,0,1,1,0.3236618,1,0,0,0,0,1,0,-1.5251048,-1.8123131,0,0,0.15798105,1
0,0,1,1,1,1,1.2409737,1,0,0,0,1,0,0,-0.17439808,-0.6946121,4,0,-0.24070886,1
1,0,1,0,1,0,-1.4843733,0,1,1,0,0,0,1,-0.61928815,0.012222058,0,0,-0.46167168,0
0,0,1,1,1,0,0.18407086,0,0,1,0,0,1,0,-0.47663766,-0.6946121,3,0,-0.5702447,0
1,0,1,0,1,1,-0.36930755,0,0,1,0,1,0,0,0.8732975,1.1905624,2,0,0.5189839,0
1,0,0,0,1,0,-1.46277,0,1,0,1,0,0,1,-0.14227554,0.9455499,0,0,-0.07186465,0
1,0,1,1,1,1,1.2841805,1,0,1,0,0,0,0,1.1945854,0.78631365,5,1,1.5490757,0
1,0,1,1,0,0,-0.46402997,0,0,1,0,0,0,1,0.013858692,0.15947245,4,1,0.0138988,0
0,0,0,0,1,1,-0.48563334,0,0,0,0,0,1,0,-0.40090021,-0.34083176,1,0,-0.34389916,1
1,0,0,0,1,1,0.47322354,0,0,0,0,0,0,1,0.2596107,0.05048319,5,0,0.2963872,0
0,1,1,0,1,1,0.3269854,1,0,0,0,0,0,0,-1.0449007,-1.3841357,1,0,0.3924716,0
1,0,1,0,1,1,1.0548525,1,0,1,0,0,0,0,1.2794235,1.030746,2,0,1.2383959,0
0,0,0,0,1,0,-1.4843733,0,1,0,0,0,0,1,-1.7286427,-1.5606626,0,0,0.29360932,0
1,0,1,1,1,0,-1.5076385,0,1,1,0,0,0,1,-0.22211128,0.80993557,0,0,-0.13006721,0
0,0,1,1,1,0,0.42503142,0,0,0,1,1,0,0,1.2605891,1.2285651,4,0,0.8854865,0
0,0,1,1,1,0,-1.4860351,0,1,0,0,0,0,1,-0.77419823,-0.15244755,0,0,-0.5408429,0
1,0,1,1,1,0,-1.4926823,0,1,0,0,1,0,0,-1.2867578,-1.021193,0,0,11.146895,0
0,0,0,0,1,0,-1.4810498,0,1,0,0,0,0,1,-1.3341211,-1.021193,0,0,11.34363,0
0,0,0,0,1,0,0.08934843,0,0,0,0,0,0,1,0.21578652,0.19406347,3,0,0.23909006,0
1,0,0,0,1,1,-1.535889,0,1,0,1,1,0,0,-0.46489418,0.4163678,0,0,-0.34676784,0
0,0,0,0,0,1,-1.1636465,0,0,0,0,0,0,1,-0.3772801,0.15947245,1,0,-0.31300658,0
0,0,1,0,1,1,0.7224931,1,0,0,0,0,1,0,-0.56767124,-0.92843103,1,0,-2.1689563,1
0,0,0,0,1,0,-1.348106,0,1,0,1,0,0,1,0.13144048,1.0719517,0,0,0.06294139,0
1,0,1,1,1,0,-1.3697094,0,1,0,1,0,0,1,-0.108394004,0.7381076,0,0,-0.07326461,0
0,0,1,0,1,0,-1.4727408,0,1,1,0,0,0,0,-0.2913656,0.76237464,0,0,-0.17514858,0
1,1,0,0,1,1,0.55465156,1,0,0,0,0,1,0,0.34948397,0.124047734,1,0,0.41753843,1
1,0,1,0,1,0,0.91526157,0,0,0,1,1,0,0,1.4641945,1.2472993,6,1,1.1304429,0
1,0,1,0,1,1,0.14584953,1,0,0,0,0,1,0,-1.5511149,-1.8123131,0,0,0.15910913,1
0,0,1,1,0,0,-0.36930755,0,0,0,1,1,0,0,0.86811024,1.2472993,4,0,0.47012675,0
0,0,0,0,0,0,-0.8346107,0,0,1,0,1,0,0,0.21469986,0.7135012,3,0,0.17567797,0
0,0,0,0,1,1,-0.3360716,0,0,0,0,0,1,0,-1.6299604,-1.8123131,1,0,0.16235478,0
0,0,0,0,1,1,1.3307108,1,0,1,0,0,0,0,0.8939538,0.4163678,4,0,1.3475102,0
1,0,1,1,0,0,-1.1786027,0,0,0,0,1,0,0,-0.07794125,0.6114279,1,0,-0.061030872,0
0,1,1,0,1,0,0.63441783,0,0,0,0,0,1,0,0.42096666,0.124047734,5,1,0.52243626,0
0,0,0,0,1,1,0.4915033,1,0,0,0,0,1,0,-0.4342401,-0.7665971,1,0,-0.6410332,1
0,0,0,0,1,1,1.2924894,1,0,0,0,0,1,0,0.91919595,0.47450525,4,1,1.3617842,0
0,1,0,0,1,1,1.1396041,1,0,0,0,0,1,0,0.80829114,0.38648883,3,0,1.1761681,0
0,0,1,1,1,0,0.28544047,0,0,0,1,0,0,1,0.019593189,-2.7804935,4,1,-0.00096535974,0
0,0,1,0,1,1,1.1728401,1,0,0,1,0,0,1,1.3458817,0.9886294,4,0,1.4451553,0
1,0,0,0,1,0,-1.4760643,0,1,0,1,1,0,0,-0.6218163,0.124047734,0,0,-0.4621496,0
0,1,0,0,1,0,-0.69169617,0,0,0,0,0,1,0,-1.4773855,-1.5606626,0,0,0.2755073,0
1,0,0,0,1,0,-1.3713712,0,1,0,0,0,0,1,-1.1929257,-0.92843103,0,0,-3.4884455,0
0,0,0,0,1,1,0.19736524,0,0,1,0,0,0,1,0.4929431,0.4163678,3,0,0.59423417,0
0,0,1,1,1,1,0.98173344,1,0,0,0,0,0,0,0.89573836,0.5580029,3,0,1.2346334,0
0,0,0,0,0,0,-1.183588,0,0,0,0,0,1,0,-0.84317106,-0.50397736,1,0,-0.6532806,0
1,0,0,1,1,0,-1.4594464,0,1,0,1,1,0,0,-0.69579965,-0.19699931,0,0,-0.5051868,0
0,0,1,0,0,0,-0.8994208,0,0,0,1,0,0,0,0.4130232,1.0098047,3,0,0.25194815,0
0,0,0,1,1,1,1.0216166,1,0,0,1,0,0,1,1.0672438,0.7381076,4,1,1.3603336,1
1,1,0,0,1,0,0.8737166,1,0,0,0,0,1,0,-0.95196706,-1.3841357,2,0,0.3717337,1
1,0,1,0,1,1,0.9202469,1,0,0,1,0,0,1,1.4205106,1.1905624,3,0,1.1680655,0
1,0,0,0,0,0,-0.685049,0,0,1,0,0,1,0,0.27201098,0.6114279,3,1,0.2544415,0
0,0,0,1,0,1,-0.9542601,0,0,1,0,0,0,1,-0.7788552,-0.6272796,2,0,-0.718381,0
0,0,1,0,1,1,-0.48230973,0,0,0,0,1,0,0,0.3878498,0.66322094,1,0,0.36680266,0
1,0,1,0,1,1,1.4952286,1,0,0,1,1,0,0,1.62752,1.2472993,5,1,1.3913425,0
0,1,1,0,1,0,0.47987074,1,0,0,0,0,1,0,-1.1933064,-1.5606626,1,0,0.2487395,1
0,0,1,1,1,0,-1.4777261,0,1,0,1,0,0,0,-1.074617,-0.5639137,0,0,-0.8024742,0
0,0,1,1,1,1,1.5816422,1,0,1,0,1,0,0,1.5712718,1.1518178,5,1,1.5081552,0
1,0,1,0,1,0,0.98173344,1,0,0,1,0,0,1,0.7830409,0.44569844,3,1,1.09148,0
0,0,0,0,0,0,-0.7847568,0,0,1,0,0,0,0,0.17041485,0.502811,3,0,0.16484195,0
0,0,0,0,1,1,0.3286472,0,0,0,0,0,0,0,0.6779014,0.5580029,4,1,0.82619363,0
0,0,0,0,0,1,-0.54878163,0,0,0,0,0,1,0,-0.037547152,0.05048319,3,0,-0.03684626,0
1,0,1,1,1,1,0.37850112,0,0,0,1,1,0,0,-0.50504965,-0.8441327,4,0,-0.9950305,0
0,0,1,1,1,0,0.21065961,0,0,0,1,0,0,1,1.1922941,1.2285651,4,1,0.8039032,0
1,0,0,0,1,0,1.0565143,1,0,0,0,0,1,0,-0.6572895,-1.1249284,3,0,1.1373838,0
0,0,0,0,1,1,0.48319432,0,0,1,0,1,0,0,0.46321747,0.22786814,4,0,0.5822894,0
1,0,0,0,1,1,0.8255245,1,0,1,0,1,0,0,0.7904266,0.53063697,3,0,1.0477828,0
0,0,0,0,1,1,-1.471079,0,1,0,1,0,0,1,-0.19633988,0.8789992,0,0,-0.10616511,0
1,0,1,0,1,1,1.3805647,1,0,0,1,0,0,0,1.5983881,1.2472993,4,0,1.3416306,0
1,0,1,1,1,0,1.1828109,1,0,1,0,0,0,0,0.58825874,0.15947245,4,0,0.7976151,0
1,0,1,1,1,1,0.69258076,1,0,0,0,0,1,0,0.12339071,-0.24314304,2,0,0.1332416,0
0,0,0,0,0,1,-0.6484894,0,0,0,0,0,1,0,-1.4756727,-1.5606626,2,0,0.27536762,1
0,0,1,1,1,1,1.3755794,1,0,1,0,0,1,0,1.3851596,0.9886294,4,0,1.5234208,0
1,0,1,1,1,1,-0.45405918,0,0,0,0,0,1,0,-0.07272239,-0.067613915,1,0,-0.07016276,0
0,0,0,0,1,0,-1.4910206,0,1,0,0,0,0,1,-1.9166422,-1.8123131,0,0,0.17221591,0
0,1,1,0,1,1,-1.2982521,0,1,0,1,1,0,0,0.27457497,1.2472993,0,0,0.107455194,0
0,1,0,0,1,1,0.3170146,1,0,0,0,0,1,0,-0.15664203,-0.44704098,0,0,-0.15921399,1
1,0,1,0,1,0,1.1512367,1,0,1,0,0,1,0,1.1588112,0.78631365,3,0,1.4709922,0
0,0,1,1,1,0,0.16412929,0,0,1,0,0,0,0,0.6578853,0.7381076,4,1,0.6637827,0
0,0,1,1,1,1,1.116339,1,0,0,0,0,1,0,1.123377,0.76237464,3,0,1.4380267,0
1,0,1,1,1,0,0.68759537,1,0,0,0,0,1,0,0.413468,0.15947245,2,0,0.50998425,0
1,1,0,0,1,1,1.0349109,1,0,0,0,0,1,0,1.4277833,1.171285,3,0,1.2157933,0
1,0,0,0,1,0,1.1961052,1,0,0,0,0,1,0,-0.026573496,-0.50397736,3,0,-0.030073088,0
0,0,0,0,1,1,0.8122301,1,0,0,0,0,1,0,-0.227256,-0.6272796,2,0,-0.26990053,0
0,0,1,0,1,1,0.31036744,1,0,0,0,1,0,0,-1.0673409,-1.3841357,0,0,0.3971968,1
1,1,1,0,1,0,1.1911198,1,0,0,0,0,1,0,1.2930036,0.9455499,3,0,1.4326103,1
1,0,0,0,1,0,0.3402798,1,0,0,0,0,0,1,-1.1076715,-1.3841357,0,0,0.4054271,1
1,0,1,0,1,0,-1.2965903,0,1,0,1,1,0,0,0.24340078,1.2472993,0,0,0.0937189,0
1,0,1,1,1,1,0.64272684,0,0,0,1,0,1,0,1.3359286,1.2096542,5,1,1.0120877,0
0,0,1,1,1,0,0.48319432,0,0,0,1,0,0,0,0.89794385,0.76237464,4,0,1.0079324,0
0,1,1,0,1,1,1.4054917,1,0,1,0,1,0,0,1.5327541,1.1518178,4,0,1.436223,0
1,0,0,0,1,0,-1.4860351,0,1,0,1,0,0,0,-0.29054853,0.68854326,0,0,-0.1900939,0
0,1,0,0,1,1,0.18074726,0,0,0,1,1,0,0,1.0346578,1.0922282,4,0,0.78773487,1
0,0,1,0,1,0,-1.5043149,0,1,0,0,0,0,0,-0.36548468,0.44569844,0,0,-0.2812397,0
0,1,0,0,1,0,0.19902703,1,0,0,0,0,1,0,-1.2408864,-1.5606626,0,0,0.2537691,1
0,1,1,0,0,0,-0.64682764,0,0,0,0,0,1,0,-0.625292,-0.50397736,2,0,-0.5331404,0
0,0,1,0,1,0,1.6747028,1,0,0,1,0,1,0,1.7132142,1.2472993,6,1,1.5462581,0
1,0,1,1,1,1,0.2721461,0,0,0,1,0,0,0,1.1367909,1.171285,4,1,0.8119811,0
1,0,1,1,1,0,-1.4993294,0,1,1,0,0,0,1,-0.880406,-0.3927553,0,0,-0.62313837,0
0,0,0,0,1,1,-1.5026531,0,1,0,1,0,0,0,-0.6925355,0.012222058,0,0,-0.49969319,0
